shot_id_number,is_goal
7789,0.624495208
7794,0.451544702
7799,0.130008891
7801,0.620862246
7818,0.405390829
7823,0.498050213
7828,0.374628574
7832,0.441454977
7839,0.527974367
7851,0.451544702
7856,0.367414773
7868,0.625326812
7869,0.307600498
7872,0.334515184
7873,0.627466202
7874,0.275621235
7878,0.334410548
7881,0.527974367
7888,0.351137698
7902,0.373718113
7913,0.294966757
7922,0.624495208
7923,0.527974367
7925,0.62471211
7926,0.482622415
7935,0.362588823
7938,0.296635121
7942,0.627646983
7945,0.0889953
7950,0.622087061
7954,0.367132813
7959,0.488937527
7963,0.527974367
7969,0.346876651
7970,0.62471211
7973,0.322535694
7977,0.625326812
7981,0.327029079
7990,0.671185911
8013,0.340851486
8020,0.311560363
8023,0.105650365
8025,0.473390251
8034,0.62471211
8039,0.268538117
8046,0.361727387
8051,0.401290387
8055,0.41757369
8060,0.4336254
8063,0.342111111
8064,0.334379405
8073,0.624495208
8074,0.523554683
8076,0.451544702
8077,0.224898413
8080,0.527974367
8082,0.451544702
8088,0.294681787
8102,0.470902711
8103,0.626090646
8104,0.624495208
8105,0.527974367
8109,0.238110766
8115,0.625326812
8121,0.472558022
8126,0.451544702
8127,0.62471211
8135,0.425895482
8152,0.340183824
8153,0.484654874
8156,0.419395477
8160,0.562832534
8161,0.451544702
8162,0.463964075
8171,0.358800799
8181,0.426300049
8183,0.35460484
8185,0.434338868
8191,0.624495208
8192,0.472204655
8200,0.371896625
8203,0.172910929
8204,0.624495208
8207,0.392422169
8208,0.451544702
8209,0.451544702
8210,0.519647658
8215,0.62471211
8217,0.354838818
8225,0.404682815
8226,0.320105493
8231,0.327939093
8233,0.204008862
8244,0.60149318
8249,0.31687054
8250,0.352233976
8258,0.451544702
8261,0.626090646
8265,0.454254746
8269,0.625252128
8278,0.337271035
8279,0.350131422
8280,0.22354646
8296,0.637052715
8299,0.513216376
8300,0.350554049
8301,0.68353343
8305,0.451544702
8327,0.363199621
8334,0.495109111
8338,0.62471211
8340,0.374337107
8349,0.371688843
8355,0.227661327
8361,0.36243102
8362,0.306390941
8364,0.527974367
8365,0.344683379
8375,0.342988998
8378,0.468241394
8379,0.624872863
8380,0.527974367
8381,0.475762814
8387,0.485412419
8399,0.627646983
8402,0.624495208
8409,0.404910505
8427,0.298155308
8429,0.451544702
8433,0.624495208
8436,0.35853529
8442,0.412291527
8445,0.332532585
8448,0.527974367
8451,0.451544702
8462,0.451544702
8464,0.328691393
8469,0.184043363
8474,0.362072945
8478,0.451544702
8482,0.376949281
8488,0.347354591
8490,0.849979103
8495,0.355184495
8498,0.371914744
8506,0.301425934
8510,0.296380371
8511,0.329369217
8527,0.527974367
8532,0.299549937
8533,0.345930874
8538,0.707349479
8541,0.342817694
8545,0.527974367
8553,0.467083007
8554,0.527974367
8555,0.527974367
8559,0.314760745
8569,0.379953325
8586,0.354238659
8593,0.278819084
8600,0.627800643
8606,0.522473216
8607,0.285468698
8609,0.297532588
8611,0.401340038
8613,0.527974367
8618,0.624495208
8624,0.324308395
8630,0.527974367
8634,0.635072052
8637,0.2489288
8650,0.451647788
8652,0.365522236
8655,0.527974367
8661,0.533282399
8669,0.242960364
8673,0.522140265
8674,0.467347741
8678,0.640720546
8682,0.30941537
8688,0.621510029
8689,0.576887131
8695,0.096054487
8698,0.347086459
8703,0.307482749
8709,0.417268068
8716,0.527974367
8723,0.341463059
8737,0.527974367
8743,0.625268936
8745,0.527974367
8747,0.268319964
8752,0.527974367
8753,0.374191582
8771,0.624943972
8773,0.624495208
8774,0.999879599
8778,0.624872863
8786,0.342896581
8794,0.627466202
8795,0.492793679
8796,0.273725331
8800,0.307148904
8801,0.13395375
8804,0.629398406
8808,0.359627068
8809,0.205647007
8812,0.625326812
8817,0.629202962
8818,0.332612902
8825,0.354981095
8830,0.389639825
8831,0.628402233
8833,0.566916645
8834,0.188997433
8836,0.354438573
8837,0.356214136
8844,0.344420999
8849,0.627466202
8851,0.341354489
8861,0.624872863
8864,0.453743726
8865,0.382799447
8867,0.436903924
8869,0.272092968
8873,0.627466202
8875,0.313293546
8880,0.451544702
8884,0.471280605
8888,0.333473772
8889,0.527974367
8891,0.627810776
8893,0.325110346
8897,0.872732222
8903,0.625641286
8905,0.352068335
8910,0.624872863
8918,0.631552041
8939,0.364840508
8940,0.387961239
8941,0.243293554
8942,0.627466202
8944,0.28313309
8949,0.367154181
8950,0.338167578
8958,0.424012065
8967,0.628567338
8973,0.138550028
8975,0.527974367
8979,0.367899239
8980,0.356960416
8991,0.302381396
8995,0.306229025
8996,0.339976192
8998,0.626090646
9000,0.169845656
9001,0.607511103
9002,0.462724566
9006,0.527974367
9013,0.518991113
9024,0.361911565
9026,0.527974367
9027,0.389395624
9034,0.531812906
9037,0.474930704
9038,0.35260573
9044,0.352255821
9050,0.451544702
9052,0.438617647
9054,0.451544702
9073,0.325313002
9078,0.624495208
9088,0.357208818
9097,0.527974367
9109,0.535383165
9112,0.399758071
9115,0.312484354
9120,0.592226863
9125,0.625326812
9128,0.629202962
9132,0.527974367
9136,0.347015381
9139,0.527974367
9140,0.285175771
9142,0.393789381
9143,0.127356365
9147,0.486803174
9154,0.36512956
9158,0.521926343
9159,0.349845916
9165,0.656029761
9172,0.451544702
9176,0.624495208
9177,0.438876569
9178,0.064313263
9179,0.19683601
9185,0.420576811
9189,0.340376258
9196,0.6242733
9199,0.059419557
9201,0.429449677
9202,0.310273767
9209,0.28425926
9210,0.287649512
9212,0.378498435
9214,0.451544702
9240,0.625326812
9241,0.527974367
9244,0.527974367
9246,0.441658586
9249,0.299470007
9250,0.527974367
9252,0.627466202
9255,0.359409034
9258,0.527974367
9263,0.201049268
9266,0.358092517
9269,0.465086967
9272,0.353401154
9276,0.627466202
9284,0.451544702
9290,0.350658745
9299,0.332793385
9303,0.322567314
9310,0.01102362
9311,0.376367629
9314,0.358432502
9315,0.626191676
9325,0.511019051
9328,0.211169988
9329,0.623237371
9332,0.628863513
9337,0.62490195
9353,0.432527065
9354,0.34871769
9355,0.120356955
9356,0.624872863
9362,0.517653823
9364,0.627466202
9366,0.527974367
9377,0.451544702
9382,0.527974367
9387,0.624387622
9388,0.625326812
9396,0.627127886
9400,0.366529375
9406,0.357690036
9407,0.9922387
9411,0.337456375
9416,0.451544702
9417,0.628528059
9423,0.62471211
9424,0.627180457
9425,0.62471211
9426,0.482677072
9427,0.465852201
9429,0.62471211
9430,0.453305066
9434,0.216245741
9442,0.44940114
9448,0.451544702
9458,0.339461833
9476,0.356275648
9481,0.35419172
9483,0.351873249
9484,0.527974367
9486,0.362915874
9487,0.624495208
9488,0.363754123
9490,0.345365971
9502,0.625326812
9505,0.120322369
9509,0.624373019
9515,0.451544702
9516,0.347698927
9531,0.420109808
9532,0.515305758
9536,0.308965683
9539,0.354411155
9542,0.254327863
9549,0.371753454
9550,0.354174167
9551,0.353735447
9553,0.451544702
9554,0.345902056
9561,0.441060245
9564,0.34457925
9566,0.995921731
9571,0.34243229
9577,0.441276401
9584,0.49058935
9592,0.366649836
9596,0.627646983
9602,0.319668889
9603,0.320288092
9604,0.630636036
9608,0.63351351
9609,0.527974367
9613,0.354759932
9623,0.351609856
9630,0.623444617
9633,0.34946987
9647,0.567857862
9648,0.341987818
9655,0.37002033
9657,0.527974367
9665,0.642346084
9666,0.660924852
9668,0.527351975
9670,0.343776584
9677,0.627646983
9678,0.424954891
9679,0.446426421
9693,0.62471211
9718,0.625326812
9720,0.536016345
9744,0.527974367
9745,0.014775873
9746,0.683661699
9753,0.451544702
9758,0.637691975
9759,0.365046322
9763,0.448818117
9766,0.879908264
9767,0.527974367
9777,0.440989971
9781,0.456851959
9783,0.627466202
9789,0.910098076
9790,0.527974367
9799,0.527974367
9802,0.275016576
9803,0.373449415
9805,0.624495208
9807,0.433274508
9812,0.452837586
9818,0.366079926
9819,0.243788347
9820,0.624495208
9822,0.451544702
9824,0.628415108
9834,0.625326812
9836,0.451544702
9846,0.626090646
9847,0.294753522
9856,0.371667147
9864,0.63351351
9867,0.624495208
9869,0.336217523
9875,0.354597449
9880,0.377485842
9885,0.624495208
9889,0.62471211
9894,0.256505609
9901,0.185096547
9909,0.527974367
9914,0.060408022
9915,0.469004869
9919,0.5083884
9920,0.62471211
9933,0.37625587
9940,0.310663998
9946,0.527974367
9948,0.124346174
9956,0.451544702
9958,0.624495208
9959,0.527974367
9962,0.103096955
9967,0.163862243
9973,0.496334851
9976,0.451544702
9978,0.429106683
9982,0.385879904
9987,0.353235066
9988,0.563114822
9989,0.451166242
9991,0.626090646
9992,0.123281009
9994,0.321164429
10000,4.34E-09
10002,0.474855214
10005,0.329687059
10008,0.337460488
10009,0.375228733
10011,0.180363446
10021,0.438040733
10022,0.626090646
10053,0.110773355
10058,0.626090646
10066,0.35638085
10074,0.355377555
10076,0.41256246
10090,0.527974367
10092,0.285576344
10098,0.527974367
10099,0.527974367
10102,0.365448415
10103,0.367310375
10104,0.713050425
10106,0.371931285
10108,0.625326812
10113,0.601647735
10117,0.62713629
10119,0.195753664
10122,0.435964346
10125,0.584889591
10140,0.624093056
10147,0.527974367
10155,0.310952634
10159,0.451544702
10164,0.52487725
10175,0.339862317
10176,0.326144755
10178,0.25420928
10186,0.626090646
10200,0.422536552
10204,0.627466202
10206,0.627466202
10211,0.128962427
10212,0.347438335
10217,0.451544702
10218,0.442620635
10220,0.626709759
10230,0.625326812
10233,0.62484026
10234,0.162729338
10235,0.347556651
10239,0.222593904
10240,0.527974367
10242,0.366861373
10243,0.283301383
10245,0.366529793
10246,0.635072052
10247,0.527974367
10250,0.084329605
10254,0.624495208
10257,0.358442366
10260,0.527974367
10261,0.624304056
10265,0.346743435
10273,0.527974367
10274,0.290309697
10276,0.62471211
10277,0.450159878
10289,0.627466202
10290,0.23688677
10298,0.527974367
10301,0.355237663
10304,0.625326812
10305,0.387601197
10311,0.451544702
10313,0.451544702
10320,0.295474231
10323,0.321870476
10326,0.451544702
10328,0.527974367
10332,0.62471211
10336,0.625326812
10343,0.460196048
10348,0.625326812
10350,0.522344291
10351,0.318951339
10354,0.317559928
10365,0.366856039
10372,0.416253567
10373,0.451544702
10377,0.397894979
10380,0.368052393
10383,0.527974367
10396,0.254041821
10397,0.626257598
10399,0.623876572
10400,0.502624929
10401,0.256321013
10402,0.317157388
10403,0.624671638
10410,0.625048101
10412,0.384909332
10415,0.407365859
10424,0.372812003
10428,0.310962558
10432,0.472323775
10443,0.279047638
10462,0.62471211
10472,0.620574355
10477,0.306347638
10479,0.527974367
10482,0.289296329
10484,0.367763638
10490,0.31193307
10493,0.375872076
10495,0.480145186
10497,0.343610764
10516,0.407542318
10521,0.403411299
10522,0.527974367
10523,0.376018733
10528,0.372759938
10530,0.911860228
10532,0.378035516
10533,0.451544702
10535,0.813244045
10543,0.723603666
10547,0.358213753
10552,0.267507136
10558,0.527974367
10564,0.333661377
10566,0.536785305
10571,0.364320695
10572,0.330344707
10574,0.175066158
10583,0.621339083
10600,0.385440409
10607,0.527974367
10608,0.441463351
10614,0.249909073
10630,0.229429647
10634,0.349507004
10635,0.376714796
10641,0.624495208
10643,0.496872455
10644,0.62471211
10647,0.368759423
10648,0.412734687
10661,0.312988877
10669,0.337433845
10675,0.470278203
10686,0.632098556
10704,0.527974367
10707,0.328923106
10709,0.625326812
10710,0.350523263
10722,0.527974367
10736,0.624943972
10738,0.330794036
10764,0.527974367
10767,0.625326812
10776,0.105025798
10779,0.622738481
10780,0.625326812
10781,0.424824983
10792,0.62471211
10797,0.581761897
10798,0.373922855
10801,0.332218587
10802,0.347465396
10805,0.349622637
10808,0.367754996
10810,0.627466202
10816,0.456357837
10817,0.370885164
10818,0.527974367
10829,0.623816609
10843,0.49657765
10858,0.559509993
10866,0.33879295
10874,0.389996141
10876,0.405459404
10887,0.340519845
10890,0.086942606
10891,0.527974367
10896,0.391772151
10900,0.527974367
10905,0.527974367
10907,0.404105455
10914,0.05159967
10917,0.164194584
10936,0.627466202
10947,0.625334859
10948,0.640720546
10951,0.321484327
10955,0.294597328
10969,0.516210258
10984,0.346114457
10987,0.32505855
10990,0.239413708
10992,0.458566576
10996,0.360055268
10997,0.325609416
10999,0.451544702
11000,0.635565102
11001,0.527974367
11010,0.62471211
11016,0.625326812
11018,0.625326812
11024,0.215162113
11034,0.624495208
11039,0.354186833
11041,0.782543063
11047,0.362395018
11048,0.350373954
11053,0.301412195
11055,0.265632212
11056,0.527974367
11063,0.359521538
11065,0.251653343
11068,0.687725127
11070,0.451544702
11071,0.474140793
11072,0.82242918
11077,0.350233972
11079,0.62471211
11086,0.426312715
11091,0.353598118
11093,0.955816269
11094,0.527974367
11112,0.62471211
11113,0.62471211
11128,0.527974367
11135,0.306820303
11153,0.371181935
11154,0.041696932
11160,0.495695293
11163,0.369864613
11179,0.409293979
11181,0.527974367
11206,0.462834865
11207,0.516028881
11216,0.469578743
11221,0.331166655
11223,0.592777431
11228,0.347340196
11235,0.370795071
11237,0.620574355
11239,0.325297385
11244,0.191647634
11256,0.777266085
11267,0.527974367
11272,0.627466202
11281,0.527974367
11285,0.175494865
11288,0.624872863
11291,0.308675796
11293,0.483647704
11296,0.505645394
11297,0.32362482
11298,0.087104261
11299,0.355950713
11301,0.527974367
11304,0.162607834
11309,0.451544702
11313,0.372818649
11329,0.627466202
11331,0.527974367
11332,0.715495944
11337,0.290843457
11343,0.625385582
11347,0.35480994
11348,0.404638976
11355,0.627466202
11368,0.501662493
11369,0.359275103
11371,0.628745675
11378,0.328912854
11380,0.628736615
11384,0.497360885
11387,0.360861778
11392,0.364731908
11393,0.271036595
11399,0.376803726
11403,0.348412126
11404,0.018586641
11412,0.491650224
11423,0.624495208
11429,0.347628087
11430,0.625326812
11431,0.527974367
11432,0.379758477
11444,0.624943972
11450,0.784550428
11451,0.527974367
11476,0.368210882
11485,0.527974367
11488,0.32330367
11493,0.627466202
11495,0.627466202
11505,0.485081315
11508,0.625326812
11518,0.689055681
11522,0.351196676
11524,0.625326812
11533,0.848130107
11549,0.6242733
11551,0.626090646
11560,0.4117423
11563,0.354813635
11565,0.627466202
11567,0.344201237
11569,0.345969588
11589,0.394768357
11591,0.451544702
11598,0.527974367
11603,0.656052113
11604,0.434379488
11611,0.362154245
11617,0.62868154
11626,0.6242733
11627,0.263044208
11636,0.363983631
11642,0.394726992
11643,0.279407799
11648,0.527974367
11651,0.306860983
11663,0.363084137
11666,0.629547536
11685,0.626374125
11686,0.29237783
11698,0.193774045
11699,0.527974367
11700,0.375560433
11708,0.451544702
11710,0.415569067
11711,0.56681484
11713,0.527974367
11718,0.264731914
11724,0.624495208
11734,0.377053201
11736,0.363119364
11742,0.293603003
11761,0.566577256
11767,0.369714975
11768,0.21985057
11775,0.537073374
11779,0.627466202
11786,0.624495208
11790,0.624495208
11791,0.527974367
11796,0.047547657
11806,0.527974367
11808,0.213885784
11810,0.324657619
11811,0.298526049
11814,0.624872863
11816,0.396045804
11820,0.354042262
11822,0.617311954
11829,0.329199791
11832,0.36297369
11834,0.627466202
11836,0.343419909
11837,0.451544702
11844,0.372659594
11847,0.034080226
11862,0.220064521
11864,0.626090646
11865,0.515334904
11872,0.294679374
11873,0.627633333
11886,0.627177358
11894,0.429243416
11900,0.622111738
11901,0.391557097
11905,0.441693813
11906,0.327563912
11907,0.376632392
11912,0.251114756
11914,0.625080287
11915,0.258986861
11918,0.350646347
11924,0.398841113
11929,0.626090646
11930,0.333419561
11936,0.393062055
11937,0.506133676
11948,0.527974367
11954,0.630150557
11957,0.346593589
11964,0.451544702
11968,0.088196851
11972,0.626090646
11974,0.403476059
11976,0.348418653
11979,0.364880919
11981,0.415626407
11983,0.371161252
11989,0.004997713
11991,0.314008027
11998,0.422760993
12003,0.48766169
12007,0.446956962
12011,0.115208663
12014,0.339752674
12024,0.353077769
12033,0.365406632
12034,0.527974367
12041,0.49271068
12046,0.62471211
12051,0.411955386
12056,0.527974367
12064,0.314320862
12069,0.36319235
12070,0.375244468
12071,0.33676827
12072,0.462831199
12078,0.232967138
12091,0.385373354
12092,0.63351351
12094,0.451544702
12098,0.519219995
12103,0.451544702
12115,0.624495208
12118,0.62471211
12122,0.451544702
12125,0.625326812
12133,0.527974367
12135,0.375971675
12137,0.624495208
12141,0.330965042
12143,0.870812654
12144,0.625268936
12150,0.271607786
12154,0.36863175
12163,0.333526552
12164,0.314408153
12169,0.08532726
12170,0.345495522
12177,0.527974367
12193,0.240531459
12196,0.354892135
12197,0.999682546
12202,0.621390522
12206,0.241424412
12209,0.624495208
12214,0.451544702
12215,0.308185458
12218,0.365054458
12219,0.358956248
12221,0.625326812
12228,0.285446674
12233,0.362921208
12238,0.635072052
12242,0.527974367
12245,0.527974367
12247,0.527974367
12251,0.349671036
12287,0.527974367
12292,0.627622545
12303,0.468493372
12304,0.14533104
12311,0.434146792
12317,0.627466202
12318,0.45020628
12320,0.627600312
12323,0.62471211
12328,0.357671589
12333,0.627466202
12334,0.451544702
12335,0.324036062
12346,0.626090288
12352,0.625326812
12358,0.334692031
12364,0.527974367
12366,0.527974367
12376,0.321616173
12389,0.315941662
12396,0.339917332
12401,0.481481194
12402,0.625326812
12405,0.26008898
12406,0.527974367
12408,0.408226371
12410,0.624943972
12413,0.29961881
12417,0.37113589
12424,0.354617089
12425,0.318896115
12426,0.282662302
12430,0.524406135
12432,0.624872863
12433,0.370999008
12451,0.173747987
12457,0.338326246
12463,0.624495208
12465,0.627127886
12468,0.517935336
12474,0.527974367
12475,0.625326812
12476,0.625326812
12486,0.640720546
12487,0.451544702
12504,0.351281941
12514,0.366201162
12524,0.625770986
12526,0.451544702
12530,0.441114426
12532,0.153833047
12587,0.451544702
12593,0.465389431
12599,0.451544702
12600,0.348652929
12603,0.167213708
12604,0.527974367
12620,0.627466202
12624,0.624495208
12630,0.451544702
12638,0.367051363
12641,0.624495208
12643,0.527974367
12646,0.117122024
12656,0.435360461
12659,0.627466202
12666,0.365158081
12672,0.625268936
12673,0.625326812
12675,0.475238025
12678,0.527974367
12692,2.96E-06
12693,0.62471211
12695,0.358208925
12700,0.501168728
12707,0.527974367
12711,0.6242733
12716,0.481846422
12717,0.62471211
12723,0.527974367
12735,0.502538264
12738,0.451544702
12742,0.239499316
12746,0.349502027
12753,0.627290487
12758,0.451544702
12760,0.209434763
12763,0.451544702
12764,0.4310233
12768,0.371006161
12772,0.355608195
12776,0.353675306
12777,0.331350118
12783,0.451544702
12801,0.764670849
12803,0.403174222
12804,0.33349973
12805,0.355537355
12817,0.440065324
12824,0.350271434
12839,0.376121253
12847,0.518136561
12850,0.625326812
12867,0.62471211
12875,0.35382095
12883,0.273034841
12885,0.438429832
12887,0.20641607
12890,0.312703222
12903,0.353877097
12906,0.306717485
12907,0.14089787
12909,0.451544702
12912,0.382208854
12914,0.527974367
12915,0.249700963
12930,0.364978135
12931,0.29495728
12934,0.393086225
12951,0.359232455
12955,0.39933598
12971,0.377914071
12972,0.335982949
12973,0.62471211
12986,0.29701966
12987,0.625326812
12988,0.307260484
12999,0.275063604
13015,0.368096113
13026,0.633588016
13036,0.361243039
13039,0.331009626
13040,0.451544702
13041,0.627127886
13043,0.624872863
13053,0.527974367
13057,0.38232857
13064,0.339269549
13066,0.421203554
13068,0.626090646
13069,0.596046209
13073,0.429817021
13079,0.625326812
13086,0.267243177
13089,0.663102627
13093,0.527974367
13097,0.640720546
13098,0.500792205
13105,0.270350724
13107,0.470963031
13108,0.46954897
13110,0.347674906
13112,0.451544702
13114,0.350973845
13118,0.237288073
13127,0.35633859
13129,0.186623544
13134,0.627368748
13142,0.626090646
13146,0.627087533
13149,0.627368748
13152,0.327885747
13157,0.513937473
13158,0.364139766
13159,0.543316662
13161,0.62684691
13162,0.356095195
13166,0.356248647
13168,0.340284288
13170,0.458566576
13186,0.527974367
13191,0.451544702
13194,0.357244074
13200,0.34083584
13203,0.380625904
13209,0.527974367
13212,0.617960632
13213,0.299132288
13218,0.624872863
13222,0.184312806
13229,0.375023484
13234,0.502026618
13257,0.625326812
13258,0.366032541
13268,0.479309708
13270,0.527974367
13291,0.370034933
13292,0.451544702
13299,0.32883361
13303,0.307200849
13306,0.370513916
13307,0.627646983
13309,0.274661511
13311,0.527974367
13312,0.451544702
13322,0.34549886
13323,0.285452545
13324,0.625326812
13330,0.166284204
13338,0.475402921
13344,0.50496316
13348,0.308510512
13355,0.451544702
13356,0.451544702
13359,0.627368748
13365,0.625613153
13368,0.446395546
13370,0.368033022
13371,0.451544702
13372,0.451544702
13377,0.474000782
13385,0.627466202
13389,0.981636167
13392,0.451544702
13393,0.624495208
13395,0.368350506
13399,0.527974367
13404,0.429948926
13410,0.624495208
13411,0.350018293
13413,0.337330788
13416,0.313669801
13434,0.352487117
13435,0.451544702
13445,0.352322251
13446,0.332984239
13451,0.628784776
13462,0.334091306
13464,0.283784598
13466,0.322957695
13471,0.20785588
13472,0.624495208
13477,0.62471211
13481,0.407302231
13484,0.527974367
13490,0.315585732
13492,0.440526098
13500,0.362024605
13508,0.451544702
13516,0.335334629
13525,0.570592225
13526,0.628082037
13530,0.345528424
13532,0.364005357
13538,0.270343244
13546,0.373225242
13548,0.827339351
13550,0.625326812
13551,0.527974367
13564,0.275682181
13566,0.62471211
13570,0.527974367
13580,0.356971204
13582,0.451544702
13585,0.371088088
13588,0.38141036
13592,0.625326812
13594,0.451544702
13609,0.527974367
13610,0.475172341
13612,0.099428348
13613,0.356356353
13625,0.451544702
13626,0.629274249
13629,0.527974367
13639,0.625326812
13645,0.627466202
13647,0.527974367
13648,0.357082069
13652,0.624495208
13654,0.635554731
13664,0.62471211
13673,0.375860244
13680,0.451544702
13684,0.451544702
13690,0.247013494
13693,0.405267894
13696,0.491265446
13700,0.349684626
13701,0.279793322
13703,0.527974367
13707,0.392775983
13711,0.525306344
13713,0.206862092
13714,0.350706488
13716,0.290736288
13720,0.3366687
13725,0.527974367
13727,0.414920062
13733,0.359173447
13738,0.444455832
13743,0.627466202
13756,0.341318667
13757,0.411205947
13759,0.631950319
13761,0.624495208
13767,0.365358502
13782,0.78081286
13786,0.266064823
13787,0.352523416
13792,0.527974367
13795,0.367745697
13798,0.656052113
13807,0.008358339
13809,0.359110087
13811,0.347476244
13815,0.527974367
13817,0.471011639
13818,0.527974367
13822,0.365962535
13824,0.235812366
13829,0.441924661
13832,0.597414255
13840,0.620613933
13841,0.56050092
13851,0.527974367
13868,0.527974367
13871,0.600435376
13878,0.451544702
13880,0.451544702
13888,0.527974367
13890,0.624872863
13891,0.391420424
13895,0.021555902
13907,0.433227926
13910,0.527974367
13912,0.251113385
13913,0.370249569
13920,0.492737859
13923,0.527974367
13927,0.14542982
13929,0.427953273
13935,0.848130107
13936,0.359461069
13939,0.291359544
13946,0.481562018
13950,0.627466202
13951,0.36316222
13954,0.421278805
13956,0.514048934
13958,0.486109674
13969,0.180167004
13980,0.340706944
13981,0.625268936
13986,0.435740709
13987,0.222232893
13989,0.527974367
13992,0.417259067
13994,0.624495208
14001,0.409159422
14002,0.356158197
14004,0.278398991
14005,0.324670821
14006,0.403956741
14012,0.323581249
14015,0.527974367
14021,0.412155002
14024,0.354346722
14045,0.527974367
14047,0.41221118
14057,0.354887247
14059,0.364790708
14060,0.363539666
14066,0.385293692
14068,0.283467412
14070,0.451544702
14074,0.267526865
14076,0.749307096
14089,0.69489783
14101,0.588494837
14113,0.527974367
14115,0.403405428
14116,0.411963999
14120,0.527974367
14128,0.397956192
14131,0.430267543
14134,0.625326812
14136,0.447530299
14137,0.376587987
14138,0.318448603
14139,0.625326812
14152,0.376188666
14153,0.62994355
14155,0.370251328
14156,0.629448056
14159,0.551010907
14164,0.57007122
14165,0.627206743
14171,0.340486825
14174,0.527974367
14175,0.191524476
14181,0.627430856
14186,0.367749006
14189,0.108988099
14191,0.253865808
14192,0.393071473
14201,0.527974367
14206,0.435540438
14210,0.624872863
14214,0.412112445
14221,0.626090646
14222,0.624495208
14230,0.62471211
14231,0.356718391
14236,0.502292573
14241,0.625326812
14245,0.333080977
14249,0.527974367
14251,0.627466202
14262,0.302159458
14263,0.910620987
14265,0.235817611
14267,0.451544702
14270,0.626090646
14276,0.37331441
14279,0.197489247
14281,0.451466471
14285,0.527974367
14289,0.462749392
14290,0.635995328
14293,0.451544702
14295,0.625514567
14296,0.445928603
14297,0.446256518
14298,0.623662889
14310,0.349731892
14312,0.627646983
14313,0.356400192
14315,0.451544702
14318,0.581279218
14319,0.135898307
14322,0.451544702
14325,0.631927252
14331,0.430592597
14334,0.333329737
14341,0.493322849
14343,0.624495208
14344,0.432857871
14345,0.350344181
14346,0.451544702
14347,0.443279982
14349,0.313711017
14352,0.358528137
14358,0.295545936
14361,0.556890845
14363,0.451544702
14364,0.381910175
14366,0.352937281
14374,0.460302085
14376,0.624495208
14381,0.630929708
14387,0.48678872
14398,0.527974367
14410,0.837438166
14412,0.627127886
14415,0.62471211
14422,0.527974367
14423,0.527974367
14425,0.451544702
14436,0.328089744
14442,0.624495208
14444,0.164452076
14455,0.62471211
14465,0.257202715
14469,0.627087533
14471,0.527974367
14475,0.750676692
14479,0.376547128
14480,0.151014268
14488,0.451544702
14491,0.62471211
14499,0.625326812
14501,0.420589894
14516,0.424759269
14520,0.391804934
14522,0.702973485
14523,0.527974367
14526,0.006570842
14537,0.625462413
14538,0.432229996
14550,0.227186158
14560,0.433304906
14561,0.527974367
14562,0.527974367
14575,0.626090646
14586,0.432232082
14592,0.628931522
14601,0.458195686
14602,0.399035037
14604,0.527974367
14606,0.289204359
14613,0.627466202
14627,0.463502705
14641,0.451544702
14652,0.331115127
14662,0.386707723
14665,0.527974367
14673,0.370572597
14675,0.627646983
14679,0.527974367
14683,0.411010653
14686,0.451544702
14695,0.346254528
14705,0.605277896
14708,0.451544702
14709,0.554283917
14710,0.267634124
14715,0.456090093
14717,0.28195858
14723,0.411875546
14725,0.440234572
14727,0.621838629
14728,0.355239153
14733,0.372525424
14735,0.312560499
14743,0.362755954
14746,0.491786331
14752,0.625326812
14757,0.527974367
14759,0.616309226
14762,0.3405523
14763,0.183961689
14774,0.403414875
14777,0.624872863
14778,0.357306123
14789,0.364609987
14797,0.278560907
14798,0.723440886
14811,0.299457401
14812,0.527974367
14818,0.400001764
14825,0.362903804
14827,0.489312679
14829,0.516189814
14830,0.62471211
14837,0.03517079
14839,0.32270053
14849,0.62471211
14863,0.527974367
14869,0.366692156
14882,0.472240478
14884,0.354611397
14886,0.740750849
14888,0.627466202
14890,0.527974367
14904,0.49265489
14938,0.627466202
14952,0.333189249
14958,0.39825812
14960,0.985110164
14963,0.371260315
14972,0.625474691
14979,0.520989358
14980,0.331293821
14986,0.70051527
14988,0.635072052
15003,0.569863498
15006,0.55433172
15009,0.625387728
15015,0.462607294
15024,0.428634018
15026,0.224239752
15030,0.495368391
15036,0.627368748
15038,0.318892479
15039,0.625326812
15047,0.624318838
15049,0.44120121
15056,0.62471211
15060,0.334382594
15068,0.404018521
15070,0.451544702
15073,0.075880148
15081,0.357789248
15084,0.376077354
15088,0.635554731
15092,0.527974367
15095,0.333857894
15097,0.435119539
15098,0.338572145
15115,0.441934496
15120,0.625326812
15126,0.310957402
15133,0.374178708
15143,0.357819349
15156,0.498381078
15163,0.451544702
15164,0.063181534
15178,0.451544702
15198,0.623715103
15200,0.467548728
15204,0.250268072
15206,0.573937774
15208,0.007049675
15214,0.518662393
15218,0.527974367
15231,0.216786921
15238,0.353586853
15239,0.352980494
15240,0.32538107
15249,0.392795265
15256,0.273337573
15260,0.469622016
15290,0.62471211
15296,0.527974367
15298,0.48981759
15299,0.625326812
15307,0.624495208
15308,0.802633047
15309,0.527974367
15321,0.72036171
15323,0.215868801
15325,0.030356046
15335,0.369803309
15342,0.627466202
15346,0.375998974
15349,0.445504665
15354,0.527974367
